age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit
0.051948052,0,0.039610497,0,0,0.233333333,0.115710561,0,0.22732769,0.018181818,1
0.246753247,0,0.057856999,1,0,0.666666667,0.256518905,0,0,0,1
0.337662338,0,0.045882159,1,0,1,0.082790091,0.03125,0,0,1
0.12987013,0,0.128990849,1,0,0.166666667,0.420143416,0.0625,0,0,1
0.194805195,0,0.073132714,1,0,0.1,0.170795306,0.0625,0,0,1
0.350649351,0,0.04525866,1,0,0.733333333,0.260756193,0,0,0,1
0.428571429,0,0.035649447,0,0,0.933333333,0.553780965,0.03125,0,0,1
0.376623377,0,0.035649447,0,0,0.3,0.066818774,0,0.23095526,0.018181818,1
0.233766234,0,0.0393721,0,0,0.933333333,0.042698827,0,0,0,1
0.194805195,0,0.04678073,0,0,0.866666667,0.033246415,0.03125,0,0,1
0.337662338,0,0.082540206,1,0,0.433333333,0.078878748,0,0.220072551,0.145454545,1
0.285714286,0,0.06941006,1,0,0.466666667,0.28422425,0.09375,0,0,1
0.25974026,0,0.095762044,0,0,0.6,0.207627119,0.40625,0,0,1
0.220779221,0,0.039097027,1,1,0.133333333,0.605280313,0.03125,0,0,1
0.311688312,0,0.048192771,0,0,0.1,0.064863103,0,0,0,1
0.337662338,0,0.058847261,1,0,0.5,0.178292047,0,0,0,1
0.285714286,1,0.035649447,0,0,0.6,0.307692308,0.09375,0,0,1
0.181818182,0,0.052795658,0,0,0.266666667,0.051173403,0,0.111245466,0.127272727,1
0.181818182,0,0.051842071,1,0,0.3,0.257496741,0,0.224909311,0.090909091,1
0.376623377,0,0.064403734,1,0,0.666666667,0.071056063,0.0625,0.111245466,0.145454545,1
0.181818182,0,0.044525132,1,0,0.366666667,0.215123859,0.03125,0.561064087,0.018181818,1
0.701298701,0,0.121050412,0,0,0.7,0.096805737,0.0625,0.374848851,0.090909091,1
0.142857143,0,0.037721663,0,0,0.366666667,0.104302477,0.03125,0.222490931,0.072727273,1
0.402597403,0,0.039830555,1,0,0.066666667,0.079530639,0.03125,0.113663845,0.036363636,1
0.441558442,0,0.073921256,1,0,1,0.084419817,0,0.574365175,0.018181818,1
0.324675325,0,0.049843208,0,0,0.766666667,0.154498044,0,0.111245466,0.036363636,1
0.064935065,0,0.111312831,0,0,0.8,0.028683181,0.03125,0,0,1
0.090909091,0,0.048889622,0,0,0.666666667,0.200456323,0.03125,0,0,1
0.142857143,0,0.089362014,0,0,0.133333333,0.073011734,0,0.108827086,0.072727273,1
0.38961039,0,0.0688049,1,0,0.833333333,0.077249022,0,0,0,1
0.532467532,0,0.035649447,1,0,0.3,0.317470665,0,0,0,1
0.480519481,0,0.085034201,0,0,0.7,0.056714472,0,0.223700121,0.127272727,1
0.233766234,0,0.09812767,0,0,0.5,0.125162973,0.09375,0,0,1
0.194805195,0,0.044616823,1,0,0.1,0.094198175,0.09375,0.405078597,0.018181818,1
0.558441558,0,0.044396765,1,0,0.933333333,0.120273794,0,0.629987908,0.018181818,1
0.168831169,1,0.028222479,1,1,0.4,0.226531943,0.03125,0,0,1
0.311688312,0,0.064953879,1,1,0.5,0.474250326,0.03125,0,0,1
0.207792208,0,0.036988135,0,0,0.1,0.136245111,0.03125,0,0,1
0.324675325,0,0.051035191,0,0,0.7,0.304432855,0,0,0,1
0.207792208,0,0.038088427,0,0,0.466666667,0.12809648,0.03125,0.22732769,0.090909091,1
0.194805195,0,0.103299041,0,0,0.866666667,0.14243807,0.0625,0,0,1
0.103896104,0,0.03612624,1,1,0.466666667,0.29041721,0,0,0,1
0.38961039,0,0.200509802,0,0,0.033333333,0.58083442,0.03125,0,0,1
0.155844156,0,0.064972218,0,0,0.333333333,0.046936115,0.03125,0,0,1
0.181818182,0,0.041187581,1,1,0.733333333,0.017275098,0,0.465538089,0.036363636,1
0.155844156,0,0.08230181,0,0,0.266666667,0.046936115,0.03125,0,0,1
0.090909091,0,0.069960206,0,0,0.233333333,0.082138201,0,0.117291415,0.018181818,1
0.311688312,0,0.062441547,1,0,0.2,0.244132986,0.03125,0.206771463,0.054545455,1
0.181818182,0,0.035025949,1,0,0.333333333,0.030312907,0,0,0,1
0.311688312,0,0.025453412,1,1,0.233333333,0.219687093,0.0625,0.420798065,0.054545455,1
0.246753247,0,0.147310704,1,0,0.433333333,0.198174707,0.03125,0,0,1
0.194805195,0,0.066806037,0,0,0.166666667,0.055410691,0.03125,0.114873035,0.018181818,1
0.181818182,0,0.050301663,0,1,0.733333333,0.674706649,0.15625,0,0,1
0.194805195,0,0.055949827,1,0,0.566666667,0.062907432,0,0,0,1
0.142857143,0,0.039555482,1,0,0.166666667,0.862125163,0.0625,0,0,1
0.181818182,0,0.038106765,1,1,0.466666667,0.170795306,0.0625,0,0,1
0.155844156,1,0.040032275,1,0,0.666666667,0.131681877,0,0,0,1
0.272727273,0,0.035777814,1,0,0.633333333,0.300847458,0.09375,0,0,1
0.532467532,0,0.134620674,0,0,0.733333333,0.076923077,0,0.112454655,0.054545455,1
0.181818182,0,0.037519943,1,0,0.566666667,0.179921773,0,0,0,1
0.337662338,0,0.109570703,1,0,0.2,0.31779661,0.09375,0,0,1
0.246753247,0,0.03957382,1,0,0.266666667,0.207627119,0,0,0,1
0.116883117,0,0.035649447,1,0,0.166666667,0.270208605,0,0,0,1
0.467532468,0,0.036859768,1,0,0.333333333,0.051825293,0,0,0,1
0.077922078,0,0.043241459,1,0,0.566666667,0.158083442,0,0.448609432,0.018181818,1
0.402597403,0,0.041150905,0,0,0.666666667,0.100391134,0,0,0,1
0.519480519,0,0.061029506,1,0,0.866666667,0.108865711,0,0,0,1
0.506493506,0,0.035631109,0,0,0.433333333,0.274445893,0.03125,0,0,1
0.233766234,0,0.036181255,0,0,0.366666667,0.185136897,0,0,0,1
0.233766234,0,0.053877611,0,0,0.166666667,0.066166884,0,0.110036276,0.109090909,1
0.324675325,0,0.036584695,0,0,0.033333333,0.137548892,0,0,0,1
0.298701299,0,0.033925657,1,0,0.1,0.376792699,0,0.246674728,0.018181818,1
0.207792208,0,0.051585337,0,0,0.166666667,0.544002608,0,0,0,1
0.103896104,0,0.088041664,0,0,0.066666667,0.142764016,0,0,0,1
0.12987013,0,0.051126882,0,0,0.5,0.176988266,0.03125,0,0,1
0.207792208,0,0.068254754,0,0,0.1,0.114080834,0,0.197097944,0.036363636,1
0.090909091,0,0.035649447,1,0,0.766666667,0.146675359,0.25,0,0,1
0.272727273,0,0.049073004,0,0,0.733333333,0.167535854,0.09375,0,0,1
0.272727273,0,0.067521226,1,0,0.433333333,0.203715776,0,0.434099154,0.018181818,1
0.324675325,0,0.041480992,1,0,0.133333333,0.237288136,0.03125,0,0,1
0.285714286,0,0.082851956,1,0,0.466666667,0.138200782,0,0.214026602,0.018181818,1
0.155844156,0,0.044066678,1,0,0.566666667,0.158409387,0,0,0,1
0.103896104,0,0.047239185,0,0,0.366666667,0.068448501,0,0,0,1
0.181818182,0,0.059103996,1,0,0.066666667,0.379726206,0.0625,0,0,1
0.103896104,0,0.05571143,1,0,0.233333333,0.042046936,0,0,0,1
0.220779221,0,0.125910033,1,0,0.533333333,0.125488918,0.09375,0.244256348,0.309090909,1
0.272727273,0,0.057306853,1,0,0.966666667,0.209256845,0.03125,0,0,1
0.558441558,0,0.195723533,0,0,0.966666667,0.153846154,0,0,0,1
0.376623377,0,0.112468137,1,0,0.6,0.156779661,0.0625,0,0,1
0.402597403,0,0.122774202,0,0,0.366666667,0.285528031,0.09375,0,0,1
0.311688312,0,0.103739158,0,0,0.6,0.228487614,0.03125,0,0,1
0.246753247,0,0.043773267,0,0,0.933333333,0.518904824,0,0,0,1
0.324675325,0,0.037611634,1,1,0.9,0.041395046,0,0,0,1
0.753246753,0,0.061524637,0,0,0.466666667,0.052803129,0.0625,0,0,1
0.077922078,0,0.042746328,0,0,0.1,0.10821382,0.21875,0,0,1
0.142857143,0,0.075590031,0,0,0.7,0.082138201,0.03125,0.169286578,0.018181818,1
0.441558442,0,0.157726798,0,0,0.966666667,0.296284224,0,0,0,1
0.155844156,0,0.084905833,1,0,0.466666667,0.260756193,0.0625,0,0,1
0.246753247,0,0.059048981,0,0,0.5,0.044980443,0,0.114873035,0.036363636,1
0.220779221,0,0.059232363,1,0,0.133333333,0.278357236,0.0625,0.408706167,0.018181818,1
0.363636364,0,0.048596211,0,0,0.666666667,0.18904824,0,0.467956469,0.054545455,1
0.220779221,0,0.051401955,1,1,0.6,0.503911343,0,0,0,1
0.311688312,0,0.031119913,1,1,0.666666667,0.166558018,0,0.201934704,0.018181818,1
0.233766234,0,0.036144578,1,0,0.266666667,0.203063885,0,0.315598549,0.036363636,1
0.194805195,0,0.035741138,1,0,0.4,0.436114733,0,0,0,1
0.519480519,0,0.038748602,0,0,0.4,0.106910039,0.0625,0.106408706,0.090909091,1
0.220779221,0,0.048834608,1,0,0.566666667,0.440352021,0.0625,0.446191052,0.054545455,1
0.12987013,0,0.041004199,1,0,0.9,0.162646675,0,0,0,1
0.792207792,0,0.048907961,0,0,0.266666667,0.087353325,0,0.096735187,0.054545455,1
0.25974026,0,0.035649447,1,0,0.233333333,0.065840939,0,0.112454655,0.054545455,1
0.155844156,0,0.045240322,0,1,0.066666667,0.024445893,0,0,0,1
0.181818182,0,0.047019127,1,0,0.833333333,0.399608866,0.0625,0,0,1
0.376623377,0,0.058205424,1,0,0.366666667,0.120599739,0,0,0,1
0.935064935,0,0.035667785,0,0,0.4,0.046936115,0.0625,0,0,1
0.428571429,0,0.041994462,0,0,0.366666667,0.037157757,0,0.112454655,0.090909091,1
0.324675325,0,0.035649447,0,0,0.1,0.482398957,0.03125,0,0,1
0.116883117,0,0.035686123,1,1,0.166666667,0.177966102,0.03125,0.431680774,0.018181818,1
0.311688312,0,0.039335424,1,0,0.333333333,0.083767927,0,0.125755744,0.054545455,1
0.506493506,0,0.074526416,0,0,0.6,0.221316819,0.09375,0,0,1
0.090909091,0,0.035649447,0,1,0.233333333,0.204041721,0,0,0,1
0.285714286,0,0.043094753,1,0,0.366666667,0.185462842,0.03125,0,0,1
0.246753247,0,0.071720673,0,0,0.866666667,0.119947849,0,0,0,1
0.12987013,0,0.122664173,0,0,0.366666667,0.114732725,0,0.220072551,0.090909091,1
0.207792208,0,0.073884579,0,0,0.3,0.113428944,0.0625,0.221281741,0.036363636,1
0.545454545,0,0.104142598,0,0,0.7,0.057040417,0,0.223700121,0.2,1
0.142857143,0,0.054464433,0,0,0.366666667,0.042372881,0.03125,0.112454655,0.036363636,1
0.194805195,0,0.037391575,1,0,0.966666667,0.106584094,0,0,0,1
0.493506494,0,0.073004346,0,0,0.133333333,0.101043025,0,0.111245466,0.109090909,1
0.012987013,0,0.037629972,0,0,0.3,0.052151239,0,0.221281741,0.036363636,1
0.350649351,0,0.04008729,0,0,0.966666667,0.188722295,0,0,0,1
0.168831169,0,0.302158405,0,0,0.5,0.077249022,0.03125,0,0,1
0.168831169,0,0.038345161,0,0,0.266666667,0.050521512,0.03125,0.112454655,0.054545455,1
0.168831169,0,0.108085309,1,0,0.666666667,0.169817471,0,0,0,1
0.168831169,0,0.058095395,1,1,0.766666667,0.467079531,0.03125,0,0,1
0.272727273,0,0.038803616,1,0,0.266666667,0.038135593,0.03125,0.222490931,0.036363636,1
0.090909091,0,0.078817553,0,0,0.133333333,0.071056063,0.1875,0,0,1
0.376623377,0,0.040013937,1,1,0.4,1,0,0,0,1
0.38961039,0,0.052630614,0,0,0.366666667,0.16166884,0.03125,0.216444982,0.181818182,1
0.272727273,0,0.050044929,1,0,0.333333333,0.398956975,0.03125,0,0,1
0.25974026,0,0.164108489,1,0,0.8,0.224250326,0,0.245465538,0.036363636,1
0.506493506,0,0.207423301,0,0,0.433333333,0.225554107,0.09375,0.112454655,0.127272727,1
0.519480519,0,0.065449011,0,0,0.133333333,0.090612777,0.03125,0,0,1
0.649350649,0,0.056665016,0,0,0.5,0.066492829,0,0.22732769,0.109090909,1
0.207792208,0,0.172599072,1,1,0.966666667,0.122229465,0,0,0,1
0.805194805,0,0.187929801,0,0,0.266666667,0.22946545,0,0.07859734,0.218181818,1
0.441558442,0,0.079624434,1,0,0.066666667,0.131681877,0,0,0,1
0.207792208,0,0.037978398,0,0,0.066666667,0.035528031,0,0,0,1
0.545454545,0,0.098017641,0,0,0.966666667,0.093220339,0,0.327690447,0.018181818,1
0.38961039,0,0.055693092,1,1,0.4,0.397001304,0.03125,0,0,1
0.194805195,0,0.093616475,1,0,0.033333333,0.099413299,0.0625,0,0,1
0.532467532,0,0.040399039,0,0,0.566666667,0.070404172,0,0,0,1
0.558441558,0,0.04049073,0,0,0.933333333,0.085397653,0,0.216444982,0.018181818,1
0.12987013,0,0.04485522,0,0,0.5,0.041720991,0.03125,0,0,1
0.168831169,0,0.096899012,0,0,0.466666667,0.066818774,0.03125,0.568319226,0.054545455,1
0.12987013,0,0.039078689,0,0,0.3,0.080508475,0,0.113663845,0.036363636,1
0.272727273,0,0.037703325,0,0,0.5,0.184485007,0.0625,0,0,1
0.246753247,0,0.043571546,1,0,0.166666667,0.123207301,0.0625,0.939540508,1,1
0.181818182,0,0.045075278,1,0,0.333333333,0.262059974,0,0,0,1
0.87012987,0,0.03744659,0,0,0.966666667,0.132985658,0,0,0,1
0.662337662,0,0.201866828,0,0,0.2,0.23011734,0,0,0,1
0.207792208,0,0.169133154,1,0,0.366666667,0.284876141,0,0,0,1
0.077922078,0,0.216885808,0,0,0.233333333,0.065840939,0.125,0,0,1
0.480519481,0,0.035649447,0,0,0.366666667,0.197522816,0.03125,0,0,1
0.272727273,0,0.068566503,0,0,0.233333333,0.29791395,0.1875,0,0,1
0.090909091,0,0.044910235,0,1,0.533333333,0.123207301,0.03125,0,0,1
0.194805195,0,0.039225395,0,0,0.5,0.318122555,0.125,0,0,1
0.038961039,0,0.037905045,0,0,0.366666667,0.143741851,0,0,0,1
0.688311688,0,0.067044433,0,0,0.333333333,0.212516297,0,0,0,1
0.376623377,0,0.107901927,1,0,0.133333333,0.071056063,0.0625,0.118500605,0.036363636,1
0.272727273,0,0.07681869,0,0,0.666666667,0.241525424,0.03125,0,0,1
0.233766234,0,0.042581284,1,0,0.133333333,0.401564537,0,0,0,1
0.246753247,0,0.073444463,1,1,0.7,0.147001304,0,0.133010883,0.054545455,1
0.298701299,1,0.035649447,1,0,0.533333333,0.254563233,0,0,0,1
0.272727273,0,0.039757202,0,0,0.133333333,0.065189048,0,0,0,1
0.324675325,0,0.053125745,1,0,0.1,0.246740548,0.03125,0,0,1
0.103896104,0,0.051493646,1,0,0.466666667,0.212190352,0,0,0,1
0.246753247,0,0.059764171,0,0,0.966666667,0.070404172,0,0,0,1
0.12987013,0,0.141332453,0,1,0.133333333,0.061277705,0.03125,0,0,1
0.402597403,0,0.103977554,0,0,0.133333333,0.282594524,0.03125,0,0,1
0.623376623,0,0.038473529,0,0,0.466666667,0.084745763,0.125,0.220072551,0.036363636,1
0.402597403,0,0.053015716,0,0,0.633333333,0.260756193,0.03125,0,0,1
0.181818182,0,0.047715978,1,0,0.866666667,0.089634941,0,0,0,1
0.142857143,0,0.035686123,1,1,0.666666667,0.120925684,0.125,0,0,1
0.285714286,0,0.077203792,0,0,0.833333333,0.054432855,0.0625,0.108827086,0.127272727,1
0.402597403,0,0.035649447,0,0,0,0.47327249,0,0,0,1
0.480519481,0,0.039390438,1,0,0.333333333,0.640482399,0.03125,0,0,1
0.220779221,0,0.035649447,1,0,0.333333333,0.124837027,0.03125,0.112454655,0.090909091,1
0.701298701,0,0.071225541,0,0,0.1,0.227183833,0.03125,0,0,1
0.090909091,0,0.057453559,0,0,0.066666667,0.051173403,0,0,0,1
0.181818182,0,0.126331811,0,0,0.1,0.049543677,0,0.145102781,0.036363636,1
0.454545455,0,0.082980323,0,0,0.666666667,0.267275098,0,0.22974607,0.018181818,1
0.246753247,0,0.043791605,0,0,0.433333333,0.042046936,0,0.124546554,0.090909091,1
0.38961039,0,0.038528543,0,0,0.9,0.133311604,0.09375,0,0,1
0.38961039,0,0.365076745,1,0,0,0.036505867,0,0.119709794,0.090909091,1
0.298701299,0,0.038180118,1,0,0.566666667,0.205997392,0.0625,0,0,1
0.116883117,0,0.051438631,0,0,0.433333333,0.066492829,0.09375,0,0,1
0.38961039,0,0.067374521,1,0,0.1,0.11505867,0,0.108827086,0.054545455,1
0.155844156,0,0.048431168,0,0,0.9,0.175032595,0.03125,0.220072551,0.145454545,1
0.25974026,0,0.035649447,1,0,0.4,0.170469361,0.03125,0,0,1
0.12987013,1,0.01654105,1,0,0.166666667,0.22946545,0.03125,0,0,1
0.077922078,0,0.044946911,0,0,0.066666667,0.081160365,0,0,0,1
0.194805195,0,0.044415103,0,0,0.966666667,0.152216428,0.03125,0,0,1
0.142857143,0,0.086134492,0,0,0.966666667,0.207627119,0,0,0,1
0.285714286,0,0.065283967,0,0,0.9,0.326271186,0.1875,0,0,1
0.480519481,0,0.178742367,0,0,0.466666667,0.141134289,0,0,0,1
0.116883117,0,0.043699914,1,0,0.466666667,0.335723598,0.03125,0,0,1
0.103896104,0,0.042801342,0,0,0.2,0.103324641,0,0,0,1
0.155844156,0,0.035649447,1,0,0.133333333,0.043024772,0,0.513905683,0.145454545,1
0.376623377,0,0.042471255,0,0,0.466666667,0.081160365,0,0,0,1
0.649350649,0,0.056665016,0,0,0.066666667,0.04726206,0.03125,0.134220073,0.054545455,1
0.220779221,0,0.054262713,1,0,0.133333333,0.129726206,0.03125,0,0,1
0.116883117,0,0.044891896,1,0,0.566666667,0.031942634,0.125,0.438935913,0.145454545,0
0.311688312,0,0.043791605,0,0,0.666666667,0.053129074,0,0,0,0
0.155844156,0,0.057490235,0,0,0.333333333,0.121577575,0.09375,0,0,0
0.285714286,0,0.035649447,0,0,0.833333333,0.016297262,0.1875,0,0,0
0.285714286,0,0.037556619,1,0,0.833333333,0.150586701,0.03125,0,0,0
0.350649351,1,0.037226532,0,0,0.666666667,0.018252934,0.125,0,0,0
0.298701299,0,0.051622013,1,0,0.166666667,0.044654498,0,0,0,0
0.415584416,0,0.089013589,0,0,0.933333333,0.254889179,0,0,0,0
0.246753247,0,0.036052887,1,0,0.2,0.006518905,0.03125,0.350665054,0.090909091,0
0.168831169,0,0.04657901,0,0,0.9,0.007170795,0,0,0,0
0.233766234,0,0.047826007,0,0,0.7,0.098109518,0.0625,0,0,0
0.285714286,0,0.035649447,0,0,0.766666667,0.099413299,0,0,0,0
0.38961039,0,0.049238048,1,0,0.5,0.071382008,0,0,0,0
0.272727273,0,0.035649447,1,0,0.633333333,0.255867014,0.03125,0,0,0
0.467532468,0,0.042801342,0,0,0.633333333,0.019556714,0.125,0,0,0
0.363636364,0,0.095468633,0,0,0.433333333,0.022490222,0.21875,0,0,0
0.25974026,0,0.043828281,1,0,0.566666667,0.118970013,0.09375,0,0,0
0.402597403,0,0.035649447,1,0,0.8,0.011082138,0.0625,0,0,0
0.285714286,0,0.048376153,1,0,1,0.021838331,0.40625,0,0,0
0.155844156,0,0.037226532,0,0,0.633333333,0.012059974,0,0,0,0
0.454545455,0,0.076763676,0,0,0.3,0.047588005,0.40625,0,0,0
0.701298701,0,0.035649447,0,0,0.933333333,0.067470665,0.03125,0,0,0
0.25974026,0,0.043479855,1,0,0.566666667,0.079856584,0,0.221281741,0.018181818,0
0.909090909,0,0.047532596,0,0,0.066666667,0.101043025,0,0,0,0
0.142857143,0,0.037336561,0,0,0.033333333,0.030312907,0,0.112454655,0.090909091,0
0.207792208,0,0.038913645,1,0,0.566666667,0.025097784,0,0,0,0
0.376623377,0,0.03115659,1,1,0.366666667,0.019230769,0.09375,0,0,0
0.168831169,0,0.036566357,1,0,0.233333333,0.09517601,0.03125,0,0,0
0.428571429,0,0.044818544,0,0,0.433333333,0.150912647,0,0,0,0
0.337662338,0,0.049659827,1,0,0.066666667,0.073011734,0,0.258766626,0.018181818,0
0.207792208,0,0.038785278,1,0,0.2,0.059647979,0,0.356711004,0.018181818,0
0.25974026,0,0.058058719,1,0,0.133333333,0.07464146,0.03125,0,0,0
0.233766234,0,0.085162568,0,0,0.1,0.029661017,0.0625,0,0,0
0.220779221,0,0.019511837,0,1,0.766666667,0.022490222,0.0625,0,0,0
0.090909091,0,0.039298748,0,0,0.5,0.03357236,0.03125,0.116082225,0.054545455,0
0.233766234,0,0.035649447,0,0,0.466666667,0.25619296,0,0,0,0
0.142857143,0,0.04008729,1,0,0.566666667,0.021186441,0.09375,0,0,0
0.285714286,0,0.037483266,1,0,0.933333333,0.068448501,0.03125,0,0,0
0.311688312,0,0.035649447,1,0,0.233333333,0.058018253,0.03125,0,0,0
0.155844156,0,0.03917038,0,0,0.7,0.135267275,0,0,0,0
0.181818182,0,0.038015074,1,0,0.2,0.066818774,0,0,0,0
0.376623377,0,0.076837028,1,0,0.3,0.104954368,0,0,0,0
0.376623377,0,0.086537933,0,0,0.433333333,0.082790091,0,0,0,0
0.116883117,0,0.03856522,1,0,0.8,0.093546284,0.03125,0,0,0
0.376623377,0,0.047991051,1,1,0.166666667,0.035853977,0.09375,0,0,0
0.064935065,0,0.059654142,1,0,0.066666667,0.111147327,0.03125,0,0,0
0.493506494,0,0.154976069,1,1,0.933333333,0.0410691,0,0.238210399,0.018181818,0
0.402597403,0,0.032000147,1,1,0.933333333,0.122881356,0,0,0,0
0.467532468,0,0.091892685,1,0,0.933333333,0.069752282,0.0625,0,0,0
0.402597403,0,0.036071226,0,0,0.533333333,0.069426336,0.03125,0,0,0
0.207792208,0,0.073591168,0,0,0.633333333,0.104302477,0.03125,0,0,0
0.181818182,0,0.042838019,1,0,0.666666667,0.045632334,0.03125,0,0,0
0.480519481,0,0.08798665,1,0,0.2,0.099087353,0,0,0,0
0.194805195,0,0.037483266,1,0,0.433333333,0.000977836,0.21875,0.360338573,0.127272727,0
0.402597403,0,0.081513268,1,0,0.966666667,0.0136897,0.03125,0,0,0
0.220779221,0,0.035649447,0,0,0.2,0.022816167,0.3125,0,0,0
0.116883117,0,0.036419651,0,0,0.9,0.079204694,0,0,0,0
0.207792208,0,0.052740643,1,0,0.1,0.068448501,0,0,0,0
0.480519481,0,0.040123966,1,0,0.233333333,0.053129074,0,0,0,0
0.532467532,0,0.051768719,1,0,0.966666667,0.038461538,0.125,0.314389359,0.127272727,0
0.25974026,0,0.06291834,0,0,0.266666667,0.105606258,0.03125,0,0,0
0.428571429,0,0.029762887,0,0,0.166666667,0.150586701,0.03125,0.012091898,0.036363636,0
0.506493506,0,0.056793384,1,1,0.266666667,0.074967405,0.15625,0,0,0
0.181818182,0,0.042342888,1,0,0.966666667,0.065840939,0.0625,0,0,0
0.142857143,0,0.035979535,0,0,0.066666667,0.064537158,0.0625,0,0,0
0.220779221,0,0.035759476,1,0,0.333333333,0.063885267,0.03125,0.422007255,0.036363636,0
0.25974026,0,0.062019769,0,0,0.4,0.037157757,0.125,0,0,0
0.337662338,0,0.046267261,1,0,0.166666667,0.061929596,0.03125,0,0,0
0.363636364,0,0.099007904,1,0,0.433333333,0.181877445,0.03125,0,0,0
0.168831169,0,0.035796153,0,0,0.2,0.10821382,0.0625,0,0,0
0.272727273,0,0.040820818,1,0,0.533333333,0.076597132,0,0,0,0
0.675324675,0,0.073499477,0,0,0.7,0.106258149,0,0,0,0
0.480519481,0,0.037226532,0,0,0.5,0.018252934,0,0,0,0
0.194805195,0,0.04241624,0,0,0.8,0.044002608,0.28125,0,0,0
0.207792208,0,0.066494288,1,1,0.9,0.037483703,0.0625,0,0,0
0.324675325,0,0.046212246,1,1,0.4,0.045632334,0,0,0,0
0.376623377,0,0.035649447,0,0,0.6,0.066818774,0.03125,0,0,0
0.38961039,0,0.037556619,1,1,0.566666667,0.015319426,0,0,0,0
0.168831169,1,0.035961196,1,0,0.166666667,0.020860495,0,0,0,0
0.454545455,0,0.035869505,0,0,0.866666667,0.109843546,0.28125,0,0,0
0.532467532,0,0.038913645,1,0,0.333333333,0.104954368,0.03125,0,0,0
0.207792208,0,0.037098164,1,0,0.733333333,0.024445893,0,0,0,0
0.363636364,0,0.073921256,0,0,0,0.03357236,0,0.145102781,0.072727273,0
0.363636364,0,0.045863821,0,0,0.566666667,0.026401565,0,0,0,0
0.25974026,0,0.047257523,0,0,0.266666667,0.053129074,0.0625,0,0,0
0.480519481,0,0.044121692,0,0,0.333333333,0.035202086,0.03125,0,0,0
0.480519481,0,0.047660963,0,0,0.9,0.051825293,0.15625,0,0,0
0.285714286,0,0.031248281,0,1,0.9,0.049543677,0.0625,0,0,0
0.298701299,0,0.047514258,1,0,0.5,0.085397653,0,0,0,0
0.298701299,0,0.035704462,1,0,1,0.071707953,0.09375,0,0,0
0.077922078,0,0.037226532,0,0,0.033333333,0.347783572,0.03125,0,0,0
0.493506494,0,0.049788194,1,1,0.6,0.080182529,0,0,0,0
0.415584416,0,0.050613413,0,0,0.6,0.20273794,0,0,0,0
0.25974026,0,0.038858631,0,0,0.533333333,0.04041721,0.03125,0,0,0
0.103896104,0,0.03023968,1,0,0.166666667,0.042372881,0,0,0,0
0.181818182,0,0.044708514,1,0,0.833333333,0.079530639,0.03125,0,0,0
0.220779221,0,0.060314317,1,0,0.733333333,0.041395046,0,0,0,0
0.311688312,0,0.050815133,0,0,0.8,0.04726206,0.0625,0,0,0
0.12987013,0,0.039042013,0,0,0.966666667,0.20958279,0.03125,0,0,0
0.233766234,0,0.043149768,1,0,0.333333333,0.023794003,0.0625,0,0,0
0.155844156,0,0.0688049,1,0,0.566666667,0.024445893,0.03125,0,0,0
0.467532468,0,0.086281198,0,0,0.5,0.248696219,0,0,0,0
0.103896104,0,0.080926446,0,0,0.5,0.041720991,0.21875,0,0,0
0.246753247,0,0.049293063,1,1,0.666666667,0.049869622,0.0625,0,0,0
0.285714286,0,0.051016853,1,0,0.366666667,0.199152542,0.0625,0,0,0
0.350649351,0,0.082796941,0,0,0.566666667,0.044980443,0.03125,0,0,0
0.298701299,0,0.038235132,1,1,0.233333333,0.044980443,0.0625,0,0,0
0.337662338,0,0.141662541,1,1,0.466666667,0.06095176,0,0,0,0
0.415584416,0,0.040784141,1,0,0.566666667,0.017275098,0.6875,0,0,0
0.12987013,0,0.0304414,1,0,0.366666667,0.050195567,0,0,0,0
0.441558442,0,0.03805175,1,1,0.333333333,0.025749674,0,0,0,0
0.194805195,1,0.035374374,0,1,0.2,0.103650587,0.03125,0,0,0
0.12987013,0,0.036107902,1,0,0.133333333,0.032920469,0.03125,0,0,0
0.142857143,0,0.040380701,1,0,0.833333333,0.039765319,0,0,0,0
0.571428571,0,0.103225688,0,0,0.066666667,0.056388527,0.0625,0,0,0
0.181818182,0,0.041444316,1,0,0.933333333,0.067470665,0.0625,0,0,0
0.402597403,0,0.053474171,0,0,0.5,0.031290743,0.0625,0.212817412,0.036363636,0
0.298701299,0,0.035814491,1,0,0.7,0.024119948,0.0625,0,0,0
0.285714286,0,0.040454054,1,0,0.433333333,0.050521512,0.125,0,0,0
0.350649351,0,0.036493004,1,0,0.133333333,0.073663625,0,0,0,0
0.181818182,0,0.035649447,0,0,0.7,0.045632334,0.03125,0,0,0
0.428571429,0,0.057251838,0,0,0.166666667,0.170143416,0.03125,0,0,0
0.493506494,0,0.053657553,1,1,0.2,0.041395046,0.03125,0,0,0
0.233766234,0,0.047715978,1,0,0.5,0.017275098,0.0625,0,0,0
0.155844156,0,0.02963452,1,0,0.433333333,0.076271186,0.125,0,0,0
0.207792208,0,0.035649447,1,1,0.833333333,0.061603651,0.03125,0.119709794,0.018181818,0
0.194805195,0,0.061084521,0,0,0.133333333,0.057692308,0,0,0,0
0.415584416,0,0.035649447,0,0,0.7,0.038135593,0.09375,0,0,0
0.233766234,0,0.0357228,0,1,0.933333333,0.082464146,0.15625,0,0,0
